time	label	finDynamicsBlock.rate			finDynamicsBlock.&pFin.angle[0]	finDynamicsBlock.&pFin.angle[1]	finDynamicsBlock.&pFin.angle[2]	engineDynamicsBlock.&p.force[0]	engineDynamicsBlock.&p.force[1]	engineDynamicsBlock.&p.force[2]	engineDynamicsBlock.&p.moment[0]	engineDynamicsBlock.&p.moment[1]	engineDynamicsBlock.&p.moment[2]	engineDynamicsBlock.&p.velocity[0]	engineDynamicsBlock.&p.velocity[1]	engineDynamicsBlock.&p.velocity[2]	engineDynamicsBlock.&p.rate[0]	engineDynamicsBlock.&p.rate[1]	engineDynamicsBlock.&p.rate[2]	engineDynamicsBlock.&p.position[0]	engineDynamicsBlock.&p.position[1]	engineDynamicsBlock.&p.position[2]	engineDynamicsBlock.&p.angle[0]	engineDynamicsBlock.&p.angle[1]	engineDynamicsBlock.&p.angle[2]	bodyDynamicsBlock.&p.force[0]	bodyDynamicsBlock.&p.force[1]	bodyDynamicsBlock.&p.force[2]	bodyDynamicsBlock.&p.moment[0]	bodyDynamicsBlock.&p.moment[1]	bodyDynamicsBlock.&p.moment[2]	bodyDynamicsBlock.&p.velocity[0]	bodyDynamicsBlock.&p.velocity[1]	bodyDynamicsBlock.&p.velocity[2]	bodyDynamicsBlock.&p.rate[0]	bodyDynamicsBlock.&p.rate[1]	bodyDynamicsBlock.&p.rate[2]	bodyDynamicsBlock.&p.position[0]	bodyDynamicsBlock.&p.position[1]	bodyDynamicsBlock.&p.position[2]	bodyDynamicsBlock.&p.angle[0]	bodyDynamicsBlock.&p.angle[1]	bodyDynamicsBlock.&p.angle[2]	atmosphereBlock.&pAtmo.airDensity[0]	atmosphereBlock.&pAtmo.speedOfSound[0]	atmosphereBlock.&ph.height[0]	aeroFrameBlock.&p.force[0]	aeroFrameBlock.&p.force[1]	aeroFrameBlock.&p.force[2]	aeroFrameBlock.&p.moment[0]	aeroFrameBlock.&p.moment[1]	aeroFrameBlock.&p.moment[2]	aeroFrameBlock.&p.velocity[0]	aeroFrameBlock.&p.velocity[1]	aeroFrameBlock.&p.velocity[2]	aeroFrameBlock.&p.rate[0]	aeroFrameBlock.&p.rate[1]	aeroFrameBlock.&p.rate[2]	aeroFrameBlock.&p.position[0]	aeroFrameBlock.&p.position[1]	aeroFrameBlock.&p.position[2]	aeroFrameBlock.&p.angle[0]	aeroFrameBlock.&p.angle[1]	aeroFrameBlock.&p.angle[2]	aeroFrameBlock.&ph.height[0]	aeroDynamicsBlock.Cx_alpha	aeroDynamicsBlock.Cz_alpha	aeroDynamicsBlock.Cm_alpha	aeroDynamicsBlock.AoA	aeroDynamicsBlock.SSA	aeroDynamicsBlock.V	aeroDynamicsBlock.Mach	aeroDynamicsBlock.&p.force[0]	aeroDynamicsBlock.&p.force[1]	aeroDynamicsBlock.&p.force[2]	aeroDynamicsBlock.&p.moment[0]	aeroDynamicsBlock.&p.moment[1]	aeroDynamicsBlock.&p.moment[2]	aeroDynamicsBlock.&p.velocity[0]	aeroDynamicsBlock.&p.velocity[1]	aeroDynamicsBlock.&p.velocity[2]	aeroDynamicsBlock.&p.rate[0]	aeroDynamicsBlock.&p.rate[1]	aeroDynamicsBlock.&p.rate[2]	aeroDynamicsBlock.&p.position[0]	aeroDynamicsBlock.&p.position[1]	aeroDynamicsBlock.&p.position[2]	aeroDynamicsBlock.&p.angle[0]	aeroDynamicsBlock.&p.angle[1]	aeroDynamicsBlock.&p.angle[2]	aeroDynamicsBlock.&pAtmosphere.airDensity[0]	aeroDynamicsBlock.&pAtmosphere.speedOfSound[0]	aeroDynamicsBlock.&pFin.angle[0]	aeroDynamicsBlock.&pFin.angle[1]	aeroDynamicsBlock.&pFin.angle[2]	
0.558	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	991.116	0	85.418	0	0.135522	0	552.317	0	-3050.62	0	0.10551	0	-4300.63	0	15935.2	0	61.7719	0	991.116	0	85.418	0	0.135522	0	552.317	0	-3050.62	0	0.10551	0	0.904532	328.853	-3050.62	-210.784	0	1990.33	0	0	0	991.116	0	85.418	0	0.135522	0	552.317	0	-3050.62	0	0.10551	0	-3050.62	-0.3	-1.04542	-0.179456	0.0859712	0	994.79	3.02503	-5488.58	0	-17925.5	0	-61.7719	0	991.116	0	85.418	0	0.135522	0	552.317	0	-3050.62	0	0.10551	0	0.904532	328.853	0	-0.0336907	0	
0.559	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	991.125	0	85.474	0	0.135273	0	553.311	0	-3050.64	0	0.105646	0	-4300.22	0	15950.2	0	61.4787	0	991.125	0	85.474	0	0.135273	0	553.311	0	-3050.64	0	0.105646	0	0.90453	328.853	-3050.64	-211.053	0	1990.3	0	0	0	991.125	0	85.474	0	0.135273	0	553.311	0	-3050.64	0	0.105646	0	-3050.64	-0.3	-1.04621	-0.179814	0.0860265	0	994.804	3.02507	-5488.73	0	-17940.5	0	-61.4787	0	991.125	0	85.474	0	0.135273	0	553.311	0	-3050.64	0	0.105646	0	0.90453	328.853	0	-0.0336907	0	
0.56	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	991.135	0	85.5298	0	0.135026	0	554.306	0	-3050.66	0	0.105781	0	-4299.8	0	15965.1	0	61.186	0	991.135	0	85.5298	0	0.135026	0	554.306	0	-3050.66	0	0.105781	0	0.904528	328.853	-3050.66	-211.322	0	1990.27	0	0	0	991.135	0	85.5298	0	0.135026	0	554.306	0	-3050.66	0	0.105781	0	-3050.66	-0.3	-1.047	-0.180169	0.0860815	0	994.818	3.02512	-5488.88	0	-17955.4	0	-61.186	0	991.135	0	85.5298	0	0.135026	0	554.306	0	-3050.66	0	0.105781	0	0.904528	328.853	0	-0.0336907	0	
0.561	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	991.144	0	85.5852	0	0.134779	0	555.301	0	-3050.67	0	0.105916	0	-4299.39	0	15980	0	60.8937	0	991.144	0	85.5852	0	0.134779	0	555.301	0	-3050.67	0	0.105916	0	0.904526	328.853	-3050.67	-211.591	0	1990.25	0	0	0	991.144	0	85.5852	0	0.134779	0	555.301	0	-3050.67	0	0.105916	0	-3050.67	-0.3	-1.04778	-0.180522	0.0861362	0	994.833	3.02516	-5489.02	0	-17970.2	0	-60.8937	0	991.144	0	85.5852	0	0.134779	0	555.301	0	-3050.67	0	0.105916	0	0.904526	328.853	0	-0.0336907	0	
0.562	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	991.154	0	85.6403	0	0.134534	0	556.295	0	-3050.69	0	0.106051	0	-4298.97	0	15994.7	0	60.6019	0	991.154	0	85.6403	0	0.134534	0	556.295	0	-3050.69	0	0.106051	0	0.904524	328.853	-3050.69	-211.859	0	1990.22	0	0	0	991.154	0	85.6403	0	0.134534	0	556.295	0	-3050.69	0	0.106051	0	-3050.69	-0.3	-1.04856	-0.180874	0.0861906	0	994.847	3.02521	-5489.17	0	-17984.9	0	-60.6019	0	991.154	0	85.6403	0	0.134534	0	556.295	0	-3050.69	0	0.106051	0	0.904524	328.853	0	-0.0336907	0	
0.563	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	991.164	0	85.6951	0	0.13429	0	557.29	0	-3050.71	0	0.106185	0	-4298.56	0	16009.4	0	60.3105	0	991.164	0	85.6951	0	0.13429	0	557.29	0	-3050.71	0	0.106185	0	0.904522	328.853	-3050.71	-212.126	0	1990.19	0	0	0	991.164	0	85.6951	0	0.13429	0	557.29	0	-3050.71	0	0.106185	0	-3050.71	-0.3	-1.04934	-0.181224	0.0862447	0	994.861	3.02525	-5489.31	0	-17999.6	0	-60.3105	0	991.164	0	85.6951	0	0.13429	0	557.29	0	-3050.71	0	0.106185	0	0.904522	328.853	0	-0.0336907	0	
0.564	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	991.173	0	85.7496	0	0.134047	0	558.285	0	-3050.73	0	0.106319	0	-4298.15	0	16024	0	60.0195	0	991.173	0	85.7496	0	0.134047	0	558.285	0	-3050.73	0	0.106319	0	0.904521	328.853	-3050.73	-212.393	0	1990.16	0	0	0	991.173	0	85.7496	0	0.134047	0	558.285	0	-3050.73	0	0.106319	0	-3050.73	-0.3	-1.05011	-0.181571	0.0862984	0	994.875	3.02529	-5489.46	0	-18014.1	0	-60.0195	0	991.173	0	85.7496	0	0.134047	0	558.285	0	-3050.73	0	0.106319	0	0.904521	328.853	0	-0.0336907	0	
0.565	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	991.183	0	85.8038	0	0.133805	0	559.279	0	-3050.75	0	0.106453	0	-4297.73	0	16038.5	0	59.7291	0	991.183	0	85.8038	0	0.133805	0	559.279	0	-3050.75	0	0.106453	0	0.904519	328.852	-3050.75	-212.66	0	1990.13	0	0	0	991.183	0	85.8038	0	0.133805	0	559.279	0	-3050.75	0	0.106453	0	-3050.75	-0.3	-1.05087	-0.181917	0.0863518	0	994.89	3.02534	-5489.61	0	-18028.6	0	-59.7291	0	991.183	0	85.8038	0	0.133805	0	559.279	0	-3050.75	0	0.106453	0	0.904519	328.852	0	-0.0336907	0	
0.566	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	991.192	0	85.8577	0	0.133564	0	560.274	0	-3050.77	0	0.106587	0	-4297.32	0	16052.9	0	59.4392	0	991.192	0	85.8577	0	0.133564	0	560.274	0	-3050.77	0	0.106587	0	0.904517	328.852	-3050.77	-212.926	0	1990.1	0	0	0	991.192	0	85.8577	0	0.133564	0	560.274	0	-3050.77	0	0.106587	0	-3050.77	-0.3	-1.05163	-0.182261	0.086405	0	994.904	3.02538	-5489.75	0	-18043	0	-59.4392	0	991.192	0	85.8577	0	0.133564	0	560.274	0	-3050.77	0	0.106587	0	0.904517	328.852	0	-0.0336907	0	
0.567	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	991.202	0	85.9113	0	0.133325	0	561.269	0	-3050.79	0	0.10672	0	-4296.91	0	16067.3	0	59.1497	0	991.202	0	85.9113	0	0.133325	0	561.269	0	-3050.79	0	0.10672	0	0.904515	328.852	-3050.79	-213.191	0	1990.08	0	0	0	991.202	0	85.9113	0	0.133325	0	561.269	0	-3050.79	0	0.10672	0	-3050.79	-0.3	-1.05239	-0.182603	0.0864578	0	994.918	3.02543	-5489.9	0	-18057.4	0	-59.1497	0	991.202	0	85.9113	0	0.133325	0	561.269	0	-3050.79	0	0.10672	0	0.904515	328.852	0	-0.0336907	0	
0.568	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	991.212	0	85.9645	0	0.133087	0	562.263	0	-3050.81	0	0.106853	0	-4296.5	0	16081.6	0	58.8609	0	991.212	0	85.9645	0	0.133087	0	562.263	0	-3050.81	0	0.106853	0	0.904513	328.852	-3050.81	-213.456	0	1990.05	0	0	0	991.212	0	85.9645	0	0.133087	0	562.263	0	-3050.81	0	0.106853	0	-3050.81	-0.3	-1.05314	-0.182943	0.0865103	0	994.932	3.02547	-5490.04	0	-18071.6	0	-58.8609	0	991.212	0	85.9645	0	0.133087	0	562.263	0	-3050.81	0	0.106853	0	0.904513	328.852	0	-0.0336907	0	
0.569	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	991.221	0	86.0175	0	0.13285	0	563.258	0	-3050.83	0	0.106986	0	-4296.09	0	16095.8	0	58.5725	0	991.221	0	86.0175	0	0.13285	0	563.258	0	-3050.83	0	0.106986	0	0.904511	328.852	-3050.83	-213.721	0	1990.02	0	0	0	991.221	0	86.0175	0	0.13285	0	563.258	0	-3050.83	0	0.106986	0	-3050.83	-0.3	-1.05389	-0.183282	0.0865625	0	994.946	3.02551	-5490.19	0	-18085.8	0	-58.5725	0	991.221	0	86.0175	0	0.13285	0	563.258	0	-3050.83	0	0.106986	0	0.904511	328.852	0	-0.0336907	0	
0.57	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	991.231	0	86.0702	0	0.132614	0	564.253	0	-3050.86	0	0.107119	0	-4295.68	0	16109.9	0	58.2847	0	991.231	0	86.0702	0	0.132614	0	564.253	0	-3050.86	0	0.107119	0	0.904509	328.852	-3050.86	-213.985	0	1989.99	0	0	0	991.231	0	86.0702	0	0.132614	0	564.253	0	-3050.86	0	0.107119	0	-3050.86	-0.3	-1.05464	-0.183618	0.0866144	0	994.961	3.02556	-5490.33	0	-18099.9	0	-58.2847	0	991.231	0	86.0702	0	0.132614	0	564.253	0	-3050.86	0	0.107119	0	0.904509	328.852	0	-0.0336907	0	
0.571	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	991.24	0	86.1225	0	0.132379	0	565.248	0	-3050.88	0	0.107252	0	-4295.28	0	16123.9	0	57.9974	0	991.24	0	86.1225	0	0.132379	0	565.248	0	-3050.88	0	0.107252	0	0.904507	328.852	-3050.88	-214.249	0	1989.96	0	0	0	991.24	0	86.1225	0	0.132379	0	565.248	0	-3050.88	0	0.107252	0	-3050.88	-0.3	-1.05537	-0.183953	0.0866659	0	994.975	3.0256	-5490.48	0	-18113.9	0	-57.9974	0	991.24	0	86.1225	0	0.132379	0	565.248	0	-3050.88	0	0.107252	0	0.904507	328.852	0	-0.0336907	0	
0.572	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	991.25	0	86.1746	0	0.132145	0	566.242	0	-3050.9	0	0.107384	0	-4294.87	0	16137.9	0	57.7111	0	991.25	0	86.1746	0	0.132145	0	566.242	0	-3050.9	0	0.107384	0	0.904505	328.852	-3050.9	-214.512	0	1989.93	0	0	0	991.25	0	86.1746	0	0.132145	0	566.242	0	-3050.9	0	0.107384	0	-3050.9	-0.3	-1.05611	-0.184285	0.0867172	0	994.989	3.02564	-5490.62	0	-18127.8	0	-57.7111	0	991.25	0	86.1746	0	0.132145	0	566.242	0	-3050.9	0	0.107384	0	0.904505	328.852	0	-0.0336907	0	
0.573	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	991.26	0	86.2263	0	0.131913	0	567.237	0	-3050.92	0	0.107516	0	-4294.46	0	16151.8	0	57.4264	0	991.26	0	86.2263	0	0.131913	0	567.237	0	-3050.92	0	0.107516	0	0.904503	328.852	-3050.92	-214.775	0	1989.91	0	0	0	991.26	0	86.2263	0	0.131913	0	567.237	0	-3050.92	0	0.107516	0	-3050.92	-0.3	-1.05684	-0.184617	0.0867682	0	995.003	3.02569	-5490.76	0	-18141.7	0	-57.4264	0	991.26	0	86.2263	0	0.131913	0	567.237	0	-3050.92	0	0.107516	0	0.904503	328.852	0	-0.0336907	0	
0.574	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	991.269	0	86.2778	0	0.131681	0	568.232	0	-3050.94	0	0.107648	0	-4294.05	0	16165.6	0	57.1426	0	991.269	0	86.2778	0	0.131681	0	568.232	0	-3050.94	0	0.107648	0	0.904502	328.852	-3050.94	-215.037	0	1989.88	0	0	0	991.269	0	86.2778	0	0.131681	0	568.232	0	-3050.94	0	0.107648	0	-3050.94	-0.3	-1.05757	-0.184947	0.0868189	0	995.017	3.02573	-5490.91	0	-18155.4	0	-57.1426	0	991.269	0	86.2778	0	0.131681	0	568.232	0	-3050.94	0	0.107648	0	0.904502	328.852	0	-0.0336907	0	
0.575	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	991.279	0	86.329	0	0.131451	0	569.227	0	-3050.96	0	0.107779	0	-4293.65	0	16179.3	0	56.8596	0	991.279	0	86.329	0	0.131451	0	569.227	0	-3050.96	0	0.107779	0	0.9045	328.852	-3050.96	-215.299	0	1989.85	0	0	0	991.279	0	86.329	0	0.131451	0	569.227	0	-3050.96	0	0.107779	0	-3050.96	-0.3	-1.05829	-0.185275	0.0868693	0	995.031	3.02578	-5491.05	0	-18169.2	0	-56.8596	0	991.279	0	86.329	0	0.131451	0	569.227	0	-3050.96	0	0.107779	0	0.9045	328.852	0	-0.0336907	0	
0.576	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	991.289	0	86.3799	0	0.131221	0	570.222	0	-3050.98	0	0.107911	0	-4293.24	0	16193	0	56.5772	0	991.289	0	86.3799	0	0.131221	0	570.222	0	-3050.98	0	0.107911	0	0.904498	328.852	-3050.98	-215.56	0	1989.82	0	0	0	991.289	0	86.3799	0	0.131221	0	570.222	0	-3050.98	0	0.107911	0	-3050.98	-0.3	-1.05901	-0.185601	0.0869194	0	995.045	3.02582	-5491.2	0	-18182.8	0	-56.5772	0	991.289	0	86.3799	0	0.131221	0	570.222	0	-3050.98	0	0.107911	0	0.904498	328.852	0	-0.0336907	0	
0.577	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	991.299	0	86.4306	0	0.130993	0	571.216	0	-3051	0	0.108042	0	-4292.84	0	16206.6	0	56.2953	0	991.299	0	86.4306	0	0.130993	0	571.216	0	-3051	0	0.108042	0	0.904496	328.851	-3051	-215.821	0	1989.79	0	0	0	991.299	0	86.4306	0	0.130993	0	571.216	0	-3051	0	0.108042	0	-3051	-0.3	-1.05973	-0.185925	0.0869693	0	995.059	3.02586	-5491.34	0	-18196.4	0	-56.2953	0	991.299	0	86.4306	0	0.130993	0	571.216	0	-3051	0	0.108042	0	0.904496	328.851	0	-0.0336907	0	
0.578	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	991.308	0	86.4809	0	0.130766	0	572.211	0	-3051.02	0	0.108173	0	-4292.44	0	16220.1	0	56.0138	0	991.308	0	86.4809	0	0.130766	0	572.211	0	-3051.02	0	0.108173	0	0.904494	328.851	-3051.02	-216.082	0	1989.76	0	0	0	991.308	0	86.4809	0	0.130766	0	572.211	0	-3051.02	0	0.108173	0	-3051.02	-0.3	-1.06044	-0.186248	0.0870189	0	995.073	3.02591	-5491.48	0	-18209.9	0	-56.0138	0	991.308	0	86.4809	0	0.130766	0	572.211	0	-3051.02	0	0.108173	0	0.904494	328.851	0	-0.0336907	0	
0.579	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	991.318	0	86.531	0	0.13054	0	573.206	0	-3051.04	0	0.108304	0	-4292.03	0	16233.6	0	55.7328	0	991.318	0	86.531	0	0.13054	0	573.206	0	-3051.04	0	0.108304	0	0.904492	328.851	-3051.04	-216.342	0	1989.74	0	0	0	991.318	0	86.531	0	0.13054	0	573.206	0	-3051.04	0	0.108304	0	-3051.04	-0.3	-1.06114	-0.186569	0.0870682	0	995.087	3.02595	-5491.63	0	-18223.3	0	-55.7328	0	991.318	0	86.531	0	0.13054	0	573.206	0	-3051.04	0	0.108304	0	0.904492	328.851	0	-0.0336907	0	
0.58	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	991.328	0	86.5808	0	0.130316	0	574.201	0	-3051.06	0	0.108434	0	-4291.63	0	16246.9	0	55.4524	0	991.328	0	86.5808	0	0.130316	0	574.201	0	-3051.06	0	0.108434	0	0.90449	328.851	-3051.06	-216.602	0	1989.71	0	0	0	991.328	0	86.5808	0	0.130316	0	574.201	0	-3051.06	0	0.108434	0	-3051.06	-0.3	-1.06185	-0.186887	0.0871171	0	995.101	3.02599	-5491.77	0	-18236.6	0	-55.4524	0	991.328	0	86.5808	0	0.130316	0	574.201	0	-3051.06	0	0.108434	0	0.90449	328.851	0	-0.0336907	0	
0.581	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	991.338	0	86.6303	0	0.130092	0	575.196	0	-3051.08	0	0.108564	0	-4291.23	0	16260.2	0	55.1724	0	991.338	0	86.6303	0	0.130092	0	575.196	0	-3051.08	0	0.108564	0	0.904488	328.851	-3051.08	-216.861	0	1989.68	0	0	0	991.338	0	86.6303	0	0.130092	0	575.196	0	-3051.08	0	0.108564	0	-3051.08	-0.3	-1.06255	-0.187204	0.0871658	0	995.116	3.02604	-5491.91	0	-18249.9	0	-55.1724	0	991.338	0	86.6303	0	0.130092	0	575.196	0	-3051.08	0	0.108564	0	0.904488	328.851	0	-0.0336907	0	
0.582	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	991.347	0	86.6795	0	0.12987	0	576.191	0	-3051.11	0	0.108694	0	-4290.83	0	16273.4	0	54.893	0	991.347	0	86.6795	0	0.12987	0	576.191	0	-3051.11	0	0.108694	0	0.904486	328.851	-3051.11	-217.12	0	1989.65	0	0	0	991.347	0	86.6795	0	0.12987	0	576.191	0	-3051.11	0	0.108694	0	-3051.11	-0.3	-1.06324	-0.18752	0.0872142	0	995.13	3.02608	-5492.05	0	-18263.1	0	-54.893	0	991.347	0	86.6795	0	0.12987	0	576.191	0	-3051.11	0	0.108694	0	0.904486	328.851	0	-0.0336907	0	
0.583	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	991.357	0	86.7284	0	0.129649	0	577.186	0	-3051.13	0	0.108824	0	-4290.43	0	16286.6	0	54.6142	0	991.357	0	86.7284	0	0.129649	0	577.186	0	-3051.13	0	0.108824	0	0.904484	328.851	-3051.13	-217.378	0	1989.62	0	0	0	991.357	0	86.7284	0	0.129649	0	577.186	0	-3051.13	0	0.108824	0	-3051.13	-0.3	-1.06393	-0.187833	0.0872623	0	995.144	3.02612	-5492.2	0	-18276.2	0	-54.6142	0	991.357	0	86.7284	0	0.129649	0	577.186	0	-3051.13	0	0.108824	0	0.904484	328.851	0	-0.0336907	0	
0.584	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	991.367	0	86.777	0	0.129429	0	578.181	0	-3051.15	0	0.108954	0	-4290.02	0	16299.6	0	54.336	0	991.367	0	86.777	0	0.129429	0	578.181	0	-3051.15	0	0.108954	0	0.904482	328.851	-3051.15	-217.636	0	1989.59	0	0	0	991.367	0	86.777	0	0.129429	0	578.181	0	-3051.15	0	0.108954	0	-3051.15	-0.3	-1.06462	-0.188144	0.0873102	0	995.158	3.02617	-5492.34	0	-18289.2	0	-54.336	0	991.367	0	86.777	0	0.129429	0	578.181	0	-3051.15	0	0.108954	0	0.904482	328.851	0	-0.0336907	0	
0.585	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	991.377	0	86.8254	0	0.12921	0	579.175	0	-3051.17	0	0.109083	0	-4289.63	0	16312.6	0	54.0584	0	991.377	0	86.8254	0	0.12921	0	579.175	0	-3051.17	0	0.109083	0	0.90448	328.851	-3051.17	-217.893	0	1989.57	0	0	0	991.377	0	86.8254	0	0.12921	0	579.175	0	-3051.17	0	0.109083	0	-3051.17	-0.3	-1.0653	-0.188454	0.0873577	0	995.172	3.02621	-5492.48	0	-18302.2	0	-54.0584	0	991.377	0	86.8254	0	0.12921	0	579.175	0	-3051.17	0	0.109083	0	0.90448	328.851	0	-0.0336907	0	
0.586	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	991.386	0	86.8735	0	0.128992	0	580.17	0	-3051.19	0	0.109212	0	-4289.23	0	16325.6	0	53.7813	0	991.386	0	86.8735	0	0.128992	0	580.17	0	-3051.19	0	0.109212	0	0.904478	328.851	-3051.19	-218.15	0	1989.54	0	0	0	991.386	0	86.8735	0	0.128992	0	580.17	0	-3051.19	0	0.109212	0	-3051.19	-0.3	-1.06598	-0.188762	0.087405	0	995.185	3.02625	-5492.62	0	-18315.1	0	-53.7813	0	991.386	0	86.8735	0	0.128992	0	580.17	0	-3051.19	0	0.109212	0	0.904478	328.851	0	-0.0336907	0	
0.587	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	991.396	0	86.9213	0	0.128775	0	581.165	0	-3051.21	0	0.109341	0	-4288.83	0	16338.4	0	53.5047	0	991.396	0	86.9213	0	0.128775	0	581.165	0	-3051.21	0	0.109341	0	0.904476	328.851	-3051.21	-218.407	0	1989.51	0	0	0	991.396	0	86.9213	0	0.128775	0	581.165	0	-3051.21	0	0.109341	0	-3051.21	-0.3	-1.06665	-0.189068	0.087452	0	995.199	3.0263	-5492.77	0	-18327.9	0	-53.5047	0	991.396	0	86.9213	0	0.128775	0	581.165	0	-3051.21	0	0.109341	0	0.904476	328.851	0	-0.0336907	0	
0.588	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	991.406	0	86.9688	0	0.12856	0	582.16	0	-3051.24	0	0.10947	0	-4288.43	0	16351.2	0	53.2287	0	991.406	0	86.9688	0	0.12856	0	582.16	0	-3051.24	0	0.10947	0	0.904474	328.851	-3051.24	-218.663	0	1989.48	0	0	0	991.406	0	86.9688	0	0.12856	0	582.16	0	-3051.24	0	0.10947	0	-3051.24	-0.3	-1.06732	-0.189372	0.0874987	0	995.213	3.02634	-5492.91	0	-18340.7	0	-53.2287	0	991.406	0	86.9688	0	0.12856	0	582.16	0	-3051.24	0	0.10947	0	0.904474	328.851	0	-0.0336907	0	
0.589	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	991.416	0	87.016	0	0.128345	0	583.155	0	-3051.26	0	0.109599	0	-4288.03	0	16363.9	0	52.9532	0	991.416	0	87.016	0	0.128345	0	583.155	0	-3051.26	0	0.109599	0	0.904472	328.85	-3051.26	-218.918	0	1989.45	0	0	0	991.416	0	87.016	0	0.128345	0	583.155	0	-3051.26	0	0.109599	0	-3051.26	-0.3	-1.06799	-0.189674	0.0875451	0	995.227	3.02638	-5493.05	0	-18353.3	0	-52.9532	0	991.416	0	87.016	0	0.128345	0	583.155	0	-3051.26	0	0.109599	0	0.904472	328.85	0	-0.0336907	0	
0.59	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	991.426	0	87.063	0	0.128132	0	584.15	0	-3051.28	0	0.109727	0	-4287.64	0	16376.5	0	52.6783	0	991.426	0	87.063	0	0.128132	0	584.15	0	-3051.28	0	0.109727	0	0.90447	328.85	-3051.28	-219.174	0	1989.43	0	0	0	991.426	0	87.063	0	0.128132	0	584.15	0	-3051.28	0	0.109727	0	-3051.28	-0.3	-1.06865	-0.189975	0.0875913	0	995.241	3.02643	-5493.19	0	-18365.9	0	-52.6783	0	991.426	0	87.063	0	0.128132	0	584.15	0	-3051.28	0	0.109727	0	0.90447	328.85	0	-0.0336907	0	
0.591	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	991.436	0	87.1097	0	0.12792	0	585.145	0	-3051.3	0	0.109855	0	-4287.24	0	16389.1	0	52.404	0	991.436	0	87.1097	0	0.12792	0	585.145	0	-3051.3	0	0.109855	0	0.904468	328.85	-3051.3	-219.428	0	1989.4	0	0	0	991.436	0	87.1097	0	0.12792	0	585.145	0	-3051.3	0	0.109855	0	-3051.3	-0.3	-1.06931	-0.190274	0.0876371	0	995.255	3.02647	-5493.33	0	-18378.5	0	-52.404	0	991.436	0	87.1097	0	0.12792	0	585.145	0	-3051.3	0	0.109855	0	0.904468	328.85	0	-0.0336907	0	
0.592	tick	0	-0.489908	0	0	-0.0336907	0	10000	0	0	0	0	0	991.446	0	87.1561	0	0.127709	0	586.14	0	-3051.32	0	0.109983	0	-4286.85	0	16401.6	0	52.1303	0	991.446	0	87.1561	0	0.127709	0	586.14	0	-3051.32	0	0.109983	0	0.904466	328.85	-3051.32	-219.683	0	1989.37	0	0	0	991.446	0	87.1561	0	0.127709	0	586.14	0	-3051.32	0	0.109983	0	-3051.32	-0.3	-1.06996	-0.190571	0.0876827	0	995.269	3.02651	-5493.47	0	-18390.9	0	-52.1303	0	991.446	0	87.1561	0	0.127709	0	586.14	0	-3051.32	0	0.109983	0	0.904466	328.85	0	-0.0336907	0	
